Source,Target,Weight
#trumpisalaughingstock,#fuxnews,1
#trumpisalaughingstock,#trumpcrimefamilyforprison,1
#trumpisalaughingstock,#flushtrump,1
#trumpisalaughingstock,#nationalarchives,1
#trumpisalaughingstock,#trumppardons,1
#trumpisalaughingstock,#pardons,1
#trumpisalaughingstock,#trump2024tosaveamerica,1
#trumpisalaughingstock,#trumpinsurrection,2
#trumpisalaughingstock,#trumpisguilty,1
#trumpvirus,#trumpisderanged,1
#trumpvirus,#lockhimup,1
#trumpvirus,#convicttrump,1
#trumpvirus,#trumptoilet,1
#trumpvirus,#trumpcrimefamilyforprison,1
#trumpvirus,#trump2024tosaveamerica,1
#trumpvirus,#trumpinsurrection,1
#trumpvirus,#darkness,1
#trumpvirus,#irony,1
#trumpisderanged,#lockhimup,1
#lockhimup,#dumptrump,1
#lockhimup,#bernie,1
#lockhimup,#bhfyp,1
#lockhimup,#votebluenomatterwho,1
#lockhimup,#arrestdonaldtrump,5
#lockhimup,#arrestterroristtrump,1
#lockhimup,#corruptandcomplicitgop,1
#lockhimup,#fakemaga,2
#lockhimup,#flynn,2
#lockhimup,#emails,1
#lockhimup,#criminaltrump,1
#lockhimup,#topsecret,1
#lockhimup,#butheremails,1
#lockhimup,#qanon,1
#lockhimup,#violent,1
#lockhimup,#trumpism,1
#lockhimup,#toilet,1
#lockhimup,#worst_presient_ever,1
#lockhimup,#lawtwitter,1
#lockhimup,#netde,1
#lockhimup,#skadden,1
#lockhimup,#ivanka,1
#lockhimup,#nepotism,1
#lockhimup,#patriotism,1
#lockhimup,#baptists,1
#lockhimup,#saveourdemocracy,1
#lockhimup,#dictator,1
#lockhimup,#ruleoflaw,1
#lockhimup,#lordhelpusall,1
#lockhimup,#jesustakethewheel,1
#lockhimup,#constitution_underthreat,2
#lockhimup,#arresttrump,1
#lockhimup,#arresttrumpnow,2
#lockhimup,#seditiousconspiracy,1
#lockhimup,#goptraitorstodemocracy,1
#lockhimup,#gopcoupattempt,1
#lockhimup,#crimes,1
#lockhimup,#free,1
#lockhimup,#elected,1
#lockhimup,#public,1
#lockhimup,#releasethetranscript,1
#lockhimup,#bidenisafailure,1
#lockhimup,#savedemocracy,1
#lockhimup,#racists,1
#lockhimup,#fascists,1
#politicsmadesimple,#corporatedonors,1
#ron,#is,1
#ron,#clear,1
#ron,#alternative,1
#ron,#johnson,1
#ron,#sars,1
#ron,#serious,1
#ron,#adverse,1
#ron,#events,1
#ron,#whistleblower,1
#ron,#rondesantishammers,1
#ron,#rally,1
#ron,#salon,1
#ron,#theblaze,1
#is,#clear,1
#is,#alternative,1
#is,#has,1
#is,#hijacked,1
#is,#office,1
#is,#says,1
#is,#lawmaker,1
#is,#races,1
#is,#where,1
#is,#pitting,1
#is,#against,1
#is,#one,1
#clear,#alternative,1
#clear,#party,1
#clear,#action,1
#clear,#conference,1
#alternative,#over,1
#alternative,#half,1
#alternative,#want,1
#alternative,#party,1
#alternative,#back,1
#theyspied,#justicematters,1
#justicematters,#electionlies,1
#justicematters,#cardecal,2
#justicematters,#prodemocracy,2
#justicematters,#buildbackbetter,2
#justicematters,#equalitymatters,2
#justicematters,#stopvotersuppression,2
#justicematters,#votesmatter,2
#justicematters,#january6thcommittee,3
#justicematters,#repugs,1
#georgia,#briankemp,13
#georgia,#rivian,1
#georgia,#mindfucks,2
#georgia,#laurenboebert,2
#georgia,#mattgaetz,2
#georgia,#missouri,3
#georgia,#mississippi,5
#georgia,#marjorietaylorgreene,5
#georgia,#atlanta,10
#georgia,#buckhead,3
#georgia,#andredickens,2
#georgia,#twitter,2
#georgia,#kpop,1
#georgia,#zoom,1
#georgia,#facebook,1
#georgia,#vet,1
#georgia,#vetsresist,1
#georgia,#army,1
#georgia,#marines,1
#georgia,#navy,1
#georgia,#airforce,1
#georgia,#sosusa,1
#georgia,#getvaccinated,1
#georgia,#getboosted,1
#georgia,#campaignfinance,3
#georgia,#robreiner,1
#georgia,#stevenspeilberg,1
#georgia,#warnock,2
#georgia,#ideology,1
#georgia,#elitist,1
#georgia,#majorietaylorgreene,1
#georgia,#people,1
#georgia,#vernonjones,4
#georgia,#thursdaymotivation,1
#georgia,#davidperdue,10
#georgia,#staceyabrams,13
#georgia,#mtg,1
#georgia,#mtgazpacho,1
#georgia,#marjorietaylorgreeneissodumb,1
#georgia,#nationalembarassment,1
#georgia,#gazpacho,2
#georgia,#idiot,1
#georgia,#voteherout,1
#georgia,#ga,2
#georgia,#marjorietaylorgreen,1
#georgia,#qanon,1
#georgia,#capitolincursion,1
#georgia,#departmentofjusticedoj,1
#georgia,#federalgovernment,1
#georgia,#louiegohmert,1
#georgia,#georgiabulldogs,2
#georgia,#staceyabramas,2
#georgia,#waronscience,1
#georgia,#maskless,1
#georgia,#whale,1
#georgia,#maskupstacyabrams,1
#georgia,#maskoff,1
#georgia,#maskingit,1
#georgia,#maskingchildren,1
#georgia,#gapol,2
#georgia,#jaxfl,2
#georgia,#arkansas,4
#georgia,#alabama,2
#georgia,#south,1
#georgia,#andrewclyde,2
#georgia,#africanamerican,1
#georgia,#stacyabramshypocrite,1
#georgia,#stacyabrams,2
#georgia,#covidga,1
#georgia,#idaho,1
#georgia,#utah,2
#georgia,#indiana,2
#georgia,#garcetti,1
#georgia,#flordia,1
#georgia,#governorkemp,1
#georgia,#donaldtrumpjr,1
#georgia,#voteeverytime,1
#georgia,#westvirginia,1
#georgia,#oklahoma,1
#georgia,#alaska,1
#georgia,#dmv,1
#georgia,#votingbymail,1
#georgia,#states,1
#georgia,#legislators,1
#georgia,#atl,1
#georgia,#stregis,1
#georgia,#office,1
#georgia,#larryhogan,1
#georgia,#therepublicanparty,1
#georgia,#factsmatter,1
#georgia,#autographed,1
#georgia,#jimmycarter,1
#georgia,#nobelprize,1
#georgia,#peanutfarmer,1
#georgia,#rosalyncarter,1
#georgia,#beckett,1
#georgia,#signed,1
#georgia,#gahouse,1
#georgia,#gwinnett,1
#georgia,#absenteeballot,1
#georgia,#chicago,1
#georgia,#philly,1
#georgia,#sf,1
#georgia,#portland,1
#georgia,#revwarnock,1
#georgia,#bluein22,1
#georgia,#vietnamese,1
#georgia,#dunwoody,1
#georgia,#doraville,1
#georgia,#chamblee,1
#georgia,#perdue,1
#georgia,#sarahhuckabeesanders,1
#georgia,#walker,1
#briankemp,#rivian,1
#briankemp,#davidperdue,11
#briankemp,#staceyabrams,8
#briankemp,#staceyabramas,2
#briankemp,#vernonjones,2
#briankemp,#geogia,1
#briankemp,#governorkemp,1
#briankemp,#donaldtrumpjr,1
#briankemp,#office,1
#briankemp,#twitter,1
#briankemp,#thedemocraticparty,1
#briankemp,#stacey,1
#briankemp,#georgians,1
#beyondareasonabledoubt,#bidenisalaughingstock,1
#bidenisalaughingstock,#nightlynews,1
#bidenisalaughingstock,#bidenconfused,1
#bidenisalaughingstock,#electionday,1
#bidenisalaughingstock,#extremism,1
#bidenisalaughingstock,#bidenisafailure,12
#bidenisalaughingstock,#leadership,1
#bidenisalaughingstock,#marx,1
#bidenisalaughingstock,#voteranger,1
#bidenisalaughingstock,#sundaymorning,1
#bidenisalaughingstock,#bidendelivers,5
#bidenisalaughingstock,#bidenremorse,2
#bidenisalaughingstock,#bidencrackpipe,2
#bidenisalaughingstock,#brooklyn,1
#bidenisalaughingstock,#bidensameirca,2
#bidenisalaughingstock,#democratsruinednewyork,1
#bidenisalaughingstock,#newyorkforever,1
#bidenisalaughingstock,#newyorkcity,1
#bidenisalaughingstock,#fjoebiden,2
#bidenisalaughingstock,#joebidensamerica,2
#bidenisalaughingstock,#crack,1
#bidenisalaughingstock,#ivermectin,1
#bidenisalaughingstock,#crackpipesforall,1
#bidenisalaughingstock,#crackpipes,2
#bidenisalaughingstock,#crackpipejoe,1
#bidenisalaughingstock,#crackhead,2
#bidenisalaughingstock,#crackheadjoe,1
#bidenisalaughingstock,#crackpipejoehasgottogo,2
#bidenisalaughingstock,#fjbmovement,1
#bidenisalaughingstock,#letsgobrandoniagree,1
#bidenisalaughingstock,#lockdown,1
#bidenisalaughingstock,#thursday,1
#bidenisalaughingstock,#crackpipesmatter,1
#bidenisalaughingstock,#insanepolicies,1
#bidenisalaughingstock,#bidenpolicy,1
#bidenisalaughingstock,#lgb,1
#bidenisalaughingstock,#maga2024,1
#bidenisalaughingstock,#crackheads,1
#bidenisalaughingstock,#hunterbiden,1
#bidenisalaughingstock,#hunterbidenlaptop,1
#bidenisalaughingstock,#bidenapproval,3
#bidenisalaughingstock,#bidenharris2024,2
#bidenisalaughingstock,#closures,1
#bidenisalaughingstock,#chemicalwarfare,1
#bidenisalaughingstock,#russiachinahackers,1
#bidenisalaughingstock,#emptyshelvesbiden,1
#bidenisalaughingstock,#democratspending,1
#bidenisalaughingstock,#voterepublican2022,1
#bidenisalaughingstock,#cognitive,1
#bidenisalaughingstock,#bidencrackpipesmatter,1
#bidenisalaughingstock,#blackvote,1
#bidenisalaughingstock,#whitesupremacy,1
#bidenisalaughingstock,#racecard,1
#bidenisalaughingstock,#democratsaredisaster,1
#bidenisalaughingstock,#liberalismistherealpandemic,1
#bidenisalaughingstock,#impeachbiden,1
#bidenisalaughingstock,#letsgodarwin,2
#bidenisalaughingstock,#getvaxxed,2
#bidenisalaughingstock,#endthenra,2
#bidenisalaughingstock,#endfoxnews,2
#bidenisalaughingstock,#defundrepublicans,2
#bidenisalaughingstock,#bidenisadisgrace,3
#bidenisalaughingstock,#joebidenisaloser,1
#bidenisalaughingstock,#wordle,1
#bidenisalaughingstock,#airdrop,1
#bidenisalaughingstock,#beijing2022,1
#bidenisalaughingstock,#gofundme,1
#bidenisalaughingstock,#giveaways,1
#bidenisalaughingstock,#rayan,1
#bidenisalaughingstock,#tinderswindler,1
#bidenisalaughingstock,#wordle231,1
#bidenisalaughingstock,#fashion,1
#bidenisalaughingstock,#style,1
#bidenisalaughingstock,#shirt,1
#bidenisalaughingstock,#shirts,1
#bidenisalaughingstock,#impeachbidennow,1
#bidenisalaughingstock,#energycrisis,1
#bidenisalaughingstock,#dinosaur,1
#bidenisalaughingstock,#dinosaurs,1
#bidenisalaughingstock,#schumer,1
#bidenisalaughingstock,#schiff,1
#bidenisalaughingstock,#btpoos,1
#bidenisalaughingstock,#crimesnews,2
#bidenisalaughingstock,#bidenhasdementia,1
#bidenisalaughingstock,#buildbackbetter,1
#bidenisalaughingstock,#womensart,1
#bidenisalaughingstock,#policenews,1
#icymi,#isnancyadrunk,1
#icymi,#republic,8
#icymi,#republique,1
#icymi,#ontario,1
#icymi,#freedomtruckerconvoy,1
#icymi,#russiainvadedukraine,1
#icymi,#j6,1
#icymi,#liberaltears,1
#icymi,#flashback,1
#icymi,#republiclive,1
#icymi,#rep,1
#icymi,#republicday,1
#icymi,#firefauci,1
#icymi,#kathyhochul,1
#icymi,#andrewcuomo,1
#icymi,#court,1
#icymi,#lawtwitter,1
#icymi,#nysba,1
#icymi,#attorneys,1
#icymi,#liquor,1
#icymi,#ballot,1
#icymi,#voters,1
#thirdparty,#greenparty,1
#thirdparty,#peoplesparty,1
#thirdparty,#forwardparty,1
#thirdparty,#openprimaries,2
#thirdparty,#country1st,2
#thirdparty,#endcorruption,2
#thirdparty,#rcv,1
#thirdparty,#rankedchoicevoting,1
#thirdparty,#libertarians,2
#asianwomanvictim,#blackman,1
#blackman,#blackwoman,1
#blackman,#hispanicman,1
#blackman,#mother,1
#blackman,#creepyjoe,1
#h3foralag,#alabama,1
#h3foralag,#alabamaag,1
#h3foralag,#endcorruption,1
#alabama,#alabamaag,1
#alabama,#endcorruption,1
#alabama,#montgomery,1
#alabama,#chicago,1
#alabama,#missouri,2
#alabama,#indiana,2
#alabama,#montana,1
#alabama,#target,1
#alabama,#fights,1
#alabama,#kayivey,1
#alabama,#chrisengland,1
#alabama,#dalestrong,2
#alabama,#confederate,2
#alabama,#deplorables,3
#alabama,#antisemitism,1
#alabama,#amerika,1
#alabama,#jaxfl,1
#alabama,#arkansas,2
#alabama,#mississippi,2
#alabama,#south,1
#alabama,#supremecourtoftheunitedstates,1
#alabama,#republicanscotus,1
#alabama,#conservativescotus,1
#alabama,#civilwar,1
#alabama,#teaparty,1
#alabama,#blackrepresentation,1
#alabama,#homeschool,1
#alabama,#alpolitics,1
#alabama,#blackvoters,1
#alabama,#letsgodarwin,2
#alabama,#trying,3
#alabama,#steal,3
#alabama,#out,3
#alabama,#politicians,3
#alabama,#westvirginia,3
#alabama,#votethemout,2
#alabama,#now,2
#alabama,#oklahoma,1
#alabama,#utah,1
#alabama,#alaska,1
#alabama,#dmv,1
#alabama,#richardshelby,2
#alabama,#crt,1
#alabama,#classroom,1
#alabama,#electoral,1
#alabama,#map,1
#alabama,#stimulus,1
#alabama,#infrastructure,1
#alabama,#buildbackbetter,1
#alabama,#seditiousconspiracy,1
#alabama,#arrestmarkmeadows,1
#alabama,#guncontrolisracist,1
#alabamaag,#endcorruption,1
#endcorruption,#openprimaries,2
#endcorruption,#country1st,2
#endcorruption,#rcv,1
#endcorruption,#rankedchoicevoting,1
#endcorruption,#crook,1
#endcorruption,#tyranny,1
#endcorruption,#teaparty,1
#endcorruption,#dcelite,1
#endcorruption,#election22,1
#democratsinthehouse,#democratsunite,23
#getmerewrite,#base,1
#getmerewrite,#unelectablegoofballs,1
#base,#unelectablegoofballs,1
#moderates,#early,1
#foxbusiness,#racists,1
#foxbusiness,#huckabee,1
#foxbusiness,#geraldo,1
#foxbusiness,#r,1
#foxbusiness,#julia,1
#foxbusiness,#matt,1
#foxbusiness,#arresttrumpnow,1
#foxbusiness,#facebook,2
#foxbusiness,#algos,1
#foxbusiness,#fed,1
#tax,#poor,1
#tax,#loopholes,1
#tax,#wealthy,1
#tax,#superbowl2022,1
#tax,#superbowlhalftime,1
#tax,#olympia2022,1
#tax,#olympicwintergames,1
#tax,#beijing2020,1
#tax,#omicronvariant,2
#tax,#urges,1
#tax,#nix,1
#tax,#cuts,1
#tax,#cool,1
#tax,#skyrocketing,1
#tax,#fairtax,1
#tax,#flattax,1
#tax,#racereparations,1
#tax,#1619project,1
#tax,#equity,1
#tax,#racialequity,1
#tax,#washington,1
#tax,#gasoline,3
#tax,#diesel,1
#tax,#oregon,1
#tax,#idaho,1
#tax,#alaska,1
#tax,#wa,1
#tax,#senilejoe,1
#tax,#federal,1
#tax,#kelly,1
#tax,#prices,2
#tax,#households,1
#tax,#budgets,1
#tax,#irs,2
#tax,#slackers,1
#tax,#noexcuses,1
#tax,#taxpayers,1
#tax,#businesses,1
#tax,#westvirginia,1
#tax,#evangelion,1
#tax,#exvangelical,1
#tax,#smallbiz,1
#tax,#kimkardashian,1
#tax,#gas,1
#tax,#suspension,1
#tax,#amid,1
#tax,#rising,1
#tax,#crackpipes,1
#tax,#crackpipejoehasgottogo,1
#tax,#wednesdaythought,1
#tax,#wednesdaymotivation,1
#tax,#carolinas,1
#tax,#irsnews,1
#tax,#legislative,2
#tax,#correspondent,2
#tax,#internationaltrade,2
#tax,#budget,2
#tax,#agriculture,2
#lindseygraham,#michellechilds,4
#lindseygraham,#party,6
#lindseygraham,#stevebannon,6
#lindseygraham,#jan6committee,6
#lindseygraham,#richardburr,5
#lindseygraham,#election_intimidation,6
#lindseygraham,#capitol_rioters,6
#lindseygraham,#american_carnage,6
#lindseygraham,#cyberninjas,6
#lindseygraham,#chrischristie,4
#lindseygraham,#adamkinzinger,1
#lindseygraham,#johncornyn,1
#lindseygraham,#shelleymoorecapito,1
#lindseygraham,#westvirginia,1
#lindseygraham,#laurenboebert,4
#lindseygraham,#royblunt,1
#lindseygraham,#dancrenshaw,1
#lindseygraham,#reels,1
#lindseygraham,#jimclyburn,2
#michellechilds,#jimclyburn,2
#key,#governors,1
#key,#races,1
#key,#as,1
#key,#backstop,1
#key,#against,1
#governors,#races,1
#governors,#as,1
#governors,#backstop,1
#governors,#against,1
#governors,#democracts,1
#governors,#voters,1
#governors,#usps,1
#governors,#dejoy,1
#governors,#fact,1
#governors,#surgesincrime,1
#governors,#mayors,2
#governors,#proofinthepudding,1
#governors,#bullying,1
#governors,#lander,1
#governors,#psaki,1
#governors,#congressional,1
#governors,#nygovernor,1
#governors,#schumer,1
#governors,#vp,1
#governors,#abcnews,1
#governors,#cbsnews,1
#races,#as,1
#races,#backstop,1
#races,#against,2
#races,#where,1
#races,#pitting,1
#races,#one,1
#as,#backstop,1
#as,#against,1
#as,#a,2
#as,#fury,1
#as,#docs,1
#as,#revive,1
#as,#trauma,1
#as,#emails,1
#as,#holder,1
#as,#slam,1
#as,#states,1
#as,#but,1
#as,#do,1
#as,#same,1
#as,#thing,1
#as,#top,1
#as,#julin,1
#as,#castro,1
#as,#criticizes,1
#as,#describing,1
#as,#mitch,1
#as,#mcconnell,1
#as,#friend,1
#as,#were,3
#as,#never,2
#as,#afraid,2
#as,#they,3
#as,#want,2
#as,#you,2
#as,#be,2
#as,#susan,1
#as,#sarandon,1
#as,#blasted,1
#as,#hitting,1
#as,#cops,1
#as,#mourn,1
#as,#even,1
#as,#some,1
#as,#appalled,1
#as,#wire,1
#backstop,#against,1
#against,#where,1
#against,#pitting,1
#against,#one,1
#against,#registering,1
#against,#weaker,1
#trumpists,#colored,1
#trumpists,#jews,1
#trumpists,#trumpist,1
#trumpists,#fascists,1
#trumpists,#rnctraitors,1
#trumpists,#floridavotevaldemingsforsenate,1
#walgreens,#denver,1
#gov,#txgov,2
#gov,#reps,2
#gov,#abbott,2
#gov,#orourke,2
#txgov,#reps,1
#txgov,#abbott,1
#txgov,#orourke,1
#reps,#abbott,1
#reps,#orourke,1
#reps,#censuring,1
#reps,#kinzinger,1
#reps,#sets,1
#reps,#fight,1
#reps,#mjmnews,2
#reps,#mjmnewstoday,1
#abbott,#orourke,1
#abbott,#propertytaxes,1
#abbott,#txlege,1
#abbott,#firstamendment,4
#abbott,#mcallen,4
#abbott,#rgv,4
#abbott,#coranavirus,3
#abbott,#utrgv,4
#abbott,#aclu,4
#abbott,#first,4
#abbott,#public,4
#abbott,#empowertexans,4
#abbott,#heb,4
#abbott,#salon,3
#abbott,#texastribune,4
#abbott,#arrest,4
#abbott,#corana,1
#abbott,#books,1
#abbott,#tedcruz,1
#abbott,#leo,1
#sad,#ccp,1
#sad,#endtimes,1
#sad,#directly,1
#sad,#attacking,1
#sad,#families,1
#sad,#supreme,1
#sad,#court,1
#sad,#clarencethomas,1
#sad,#thelead,1
#sad,#lol,1
#betoorourke,#whiteguy,1
#betoorourke,#robertfrancisorourke,1
#betoorourke,#fakeheritage,1
#betoorourke,#culture,1
#betoorourke,#fabricatedpast,1
#betoorourke,#texashatesliars,1
#betoorourke,#ilovetexas,1
#betoorourke,#betoforgovernor,2
#betoorourke,#confiscation,1
#betoorourke,#backtrack,1
#betoorourke,#secondamendment,1
#betoorourke,#scientists,1
#betoorourke,#nasa,1
#betoorourke,#abbottfailedtexas,1
#betoorourke,#abbottfailedtexasagain,1
#betoorourke,#danpatrick,1
#betoorourke,#dadephelan,1
#betoorourke,#gopliesabouteverything,1
#betoorourke,#staceyabrams,1
#betoorourke,#americanpolitics,1
#halftime5,#antipolicebad,1
#halftime5,#halftime,1
#antipolicebad,#halftime,1
#policebrutality,#keepthatsameenergy,1
#policebrutality,#plandemicgameover,1
#policebrutality,#samsungunpacked,1
#policebrutality,#purdue,1
#policebrutality,#resistingarrest,1
#policebrutality,#boilerup,1
#policebrutality,#youbethejudge,1
#policebrutality,#rhoc,1
#policebrutality,#sistasonbet,1
#policebrutality,#mafs,1
#policebrutality,#aewdynamite,1
#policebrutality,#amirlocke,1
#policebrutality,#minneapolis,1
#policebrutality,#murder,1
#policebrutality,#lawenforcement,1
#policebrutality,#olympic,1
#policebrutality,#isaiah,1
#policebrutality,#georgefloydopolis,1
#policebrutality,#innocent,1
#policebrutality,#bodycamfootage,1
#trump2024tosaveamerica,#latinosenusa,12
#trump2024tosaveamerica,#latinosenmiami,11
#trump2024tosaveamerica,#latinosunidos,7
#trump2024tosaveamerica,#latinafortrump,16
#trump2024tosaveamerica,#latinosdelmundo,11
#trump2024tosaveamerica,#lipbalm,1
#trump2024tosaveamerica,#peppermentpatti,1
#trump2024tosaveamerica,#trumpinsurrection,2
#trump2024tosaveamerica,#bidenisaracist,1
#trump2024tosaveamerica,#bidenforprison,1
#trump2024tosaveamerica,#donotcomply,1
#trump2024tosaveamerica,#hidenbiden,1
#trump2024tosaveamerica,#bidenmustresign,1
#trump2024tosaveamerica,#saveamerica,1
#trump2024tosaveamerica,#thanksjoerogan,1
#trump2024tosaveamerica,#trudeaumustresign,1
#trump2024tosaveamerica,#gettr,1
#trump2024tosaveamerica,#trumppardons,1
#trump2024tosaveamerica,#pardons,1
#trump2024tosaveamerica,#bluelivesmatter,1
#trump2024tosaveamerica,#bidenisafailure,1
#trump2024tosaveamerica,#impeachbidennow,1
#trump2024tosaveamerica,#impeachbiden,1
#trump2024tosaveamerica,#antisemitism,1
#trump2024tosaveamerica,#holocaustmemorialday,1
#trump2024tosaveamerica,#ozarknetflix,1
#trump2024tosaveamerica,#voterfraud,1
#latinosenusa,#latinosenmiami,8
#latinosenusa,#latinosunidos,5
#latinosenusa,#latinafortrump,11
#latinosenusa,#latinosdelmundo,7
#latinosenmiami,#latinosunidos,6
#latinosenmiami,#latinafortrump,10
#latinosenmiami,#latinosdelmundo,7
#latinosunidos,#latinafortrump,7
#latinosunidos,#latinosdelmundo,5
#latinafortrump,#latinosdelmundo,11
#arkansas,#tomcotton,2
#arkansas,#jakebequette,1
#arkansas,#johnboozman,1
#arkansas,#jaxfl,2
#arkansas,#mississippi,3
#arkansas,#south,1
#arkansas,#westvirginia,1
#arkansas,#missouri,1
#arkansas,#oklahoma,2
#arkansas,#utah,1
#arkansas,#alaska,1
#arkansas,#dmv,1
#arkansas,#indiana,1
#arkansas,#montehodges,1
#arkansas,#idaho,1
#arkansas,#newhampshire,1
#arkansas,#tuesdayfeeling,1
#arkansas,#perdue,1
#arkansas,#sarahhuckabeesanders,1
#azadikaamritmahotsav,#rangoli,1
#azadikaamritmahotsav,#indianarmy,1
#azadikaamritmahotsav,#blackday,1
#azadikaamritmahotsav,#jaihind,1
#rangoli,#indianarmy,1
#rangoli,#blackday,1
#rangoli,#jaihind,1
#indianarmy,#blackday,1
#indianarmy,#jaihind,3
#indianarmy,#freedomfighter,2
#indianarmy,#indiafreedomfighter,2
#indianarmy,#freedomfighters,2
#indianarmy,#bhagatsingh,2
#indianarmy,#savetherepublic,2
#indianarmy,#mahatmagandhi,2
#indianarmy,#gandhi,2
#indianarmy,#mohammedsherali,2
#indianarmy,#gandhijayanti,2
#indianarmy,#shaikhdastagir,2
#blackday,#jaihind,1
#jaihind,#freedomfighter,2
#jaihind,#indiafreedomfighter,2
#jaihind,#freedomfighters,2
#jaihind,#bhagatsingh,2
#jaihind,#savetherepublic,2
#jaihind,#mahatmagandhi,2
#jaihind,#gandhi,2
#jaihind,#mohammedsherali,2
#jaihind,#gandhijayanti,2
#jaihind,#shaikhdastagir,2
#spirit,#desolation,1
#spirit,#dnatreepredictions,1
#whatlosinglookslike,#theendofthegop,1
#secretserver,#investigated,1
#spinesearch,#oxymorons,1
#donors,#cowards,1
#donors,#corporateexecutives,1
#donors,#journalist,1
#donors,#voted,1
#donors,#universalhealthcare,1
#donors,#grassroots,1
#donors,#paying,1
#donors,#bills,1
#donors,#overthrow,1
#cowards,#whitesupremacy,1
#cowards,#waronhistory,1
#cowards,#freedomconvoys,1
#cowards,#vaccines,1
#cowards,#covidvaccine,1
#cowards,#covidvaccination,1
#cowards,#farright,1
#cowards,#self,1
#cowards,#partisan,1
#cowards,#abovethelaw,1
#cowards,#sickening,1
#cowards,#unjust,1
#cowards,#muellerreport,1
#cowards,#transgender,1
#cowards,#trans,1
#cowards,#gender,1
#cowards,#bullying,1
#cowards,#collapsing,1
#cowards,#worldimpact,1
#cowards,#society,2
#cowards,#extremeright,1
#cowards,#marcorubio,1
#cowards,#cancelculture,1
#cowards,#shameless,1
#cowards,#punishment,1
#cowards,#stupidity,1
#cowards,#stupidconservatives,1
#cowards,#trumplost,1
#cowards,#rickwilson,1
#cowards,#inespohl,1
#cowards,#lincolnproject,1
#cowards,#openletter,1
#westhaven,#haley,1
#westhaven,#judgedeadfish,1
#westhaven,#voicereads,1
#haley,#judgedeadfish,1
#haley,#voicereads,1
#haley,#noem,1
#judgedeadfish,#voicereads,1
#mondaymood,#teamoftomorrow,1
#mondaymood,#beijingolympics,1
#mondaymood,#unionstrong,1
#mondaymood,#districting,1
#rightwingers,#demonize,1
#rightwingers,#valid,1
#rightwingers,#shamefully,1
#demonize,#valid,1
#demonize,#shamefully,1
#valid,#shamefully,1
#iowans,#republikans,1
#iowans,#grassley,1
#iowans,#votebluenomatterwho,1
#republikans,#grassley,1
#republikans,#votebluenomatterwho,1
#grassley,#votebluenomatterwho,1
#votebluenomatterwho,#trumpliedpeopledied,4
#votebluenomatterwho,#indicttrump,4
#votebluenomatterwho,#fbr,4
#votebluenomatterwho,#retweeetplease,4
#votebluenomatterwho,#dumptrump,2
#votebluenomatterwho,#bernie,2
#votebluenomatterwho,#bhfyp,2
#votebluenomatterwho,#trumpism,1
#votebluenomatterwho,#accountability,1
#votebluenomatterwho,#midtermsmatter,1
#votebluenomatterwho,#yourvotecounts,1
#votebluenomatterwho,#gotv,1
#votebluenomatterwho,#gopcoupattempt,1
#votebluenomatterwho,#goptraitorstodemocracy,1
#votebluenomatterwho,#republicansagainstdemocracy,1
#far,#qanon,1
#far,#honesty,2
#far,#extremes,2
#qanon,#conspiracytheory,1
#qanon,#qanons,1
#qanon,#trickster,1
#qanon,#trickery,1
#qanon,#idiocy,1
#qanon,#butterflies,1
#qanon,#butterfly,2
#qanon,#sanctuary,1
#qanon,#terpsehoremaras,1
#qanon,#qanonsense,4
#qanon,#wwg1wgaworldwide,3
#qanon,#conspiracytheories,5
#qanon,#thestorm,4
#qanon,#theplan,3
#qanon,#condemqday,3
#qanon,#ronwatkins,3
#qanon,#cirstenweldon,1
#qanon,#vaccineswork,1
#qanon,#vaccines,2
#qanon,#vaccinessavelives,1
#qanon,#covidiots,1
#qanon,#conservativelogic,1
#qanon,#freedumbconvoy,1
#qanon,#flutruxklangohome,1
#qanon,#gazpacho,1
#qanon,#taxcuts,1
#qanon,#mcconnell,1
#qanon,#j6c,1
#qanon,#davehayes,1
#qanon,#jeffsites,2
#qanon,#pedoenabler,1
#qanon,#gymjordan,1
#qanon,#crimespreeis,1
#qanon,#oh4,1
#qanon,#ohioagenda,1
#qanon,#omicronvarient,1
#qanon,#mafia,1
#qanon,#nostra,1
#qanon,#public,1
#qanon,#saveamerica,1
#qanon,#gettr,1
#qanon,#trumpism,1
#qanon,#censuregop,1
#qanon,#wwg1wga,1
#qanon,#conspiracies,1
#qanon,#karen,1
#qanon,#antivaxers,1
#qanon,#cost,1
#complicitgop,#russiainvadedukraine,1
#russiainvadedukraine,#ontario,1
#russiainvadedukraine,#freedomtruckerconvoy,1
#russiainvadedukraine,#nordstream2,1
#russiainvadedukraine,#bitcoin,1
#russiainvadedukraine,#btc,1
#russiainvadedukraine,#ww111,1
#russiainvadedukraine,#ukrainecrisis,1
#americadivided,#republicancult,1
#hiphopwonthesuperbowl,#republicansarelosingtheirminds,1
#grenzen,#politik,2
#montgomery,#chicago,1
#chicago,#liberalismistherealpandemic,1
#chicago,#gtfoh,1
#chicago,#staceyabrams,1
#chicago,#columbus,1
#chicago,#joebiden2020,1
#chicago,#fauci,1
#chicago,#ottawa,1
#chicago,#ca,1
#chicago,#chicagopd,1
#chicago,#monopoly,1
#chicago,#absenteeballot,1
#chicago,#philly,1
#chicago,#sf,1
#chicago,#portland,1
#chicago,#blamefakenews,1
#chicago,#drudge,1
#chicago,#atlanta,1
