Source,Target,Weight
vote,obvious,6
vote,either,6
vote,threaten,59
vote,pet,48
vote,project,53
vote,reality,51
vote,change,36
vote,month,11
vote,2016,8
vote,fbi,18
vote,lie,39
vote,senators,76
vote,ridiculous,17
vote,please,27
vote,post,9
vote,us,50
vote,focus,6
vote,security,44
vote,failure,6
vote,member,21
vote,cause,9
vote,fail,19
vote,progressive,7
vote,whine,12
vote,end,16
vote,enough,36
vote,publicly,23
vote,turnout,6
vote,70,14
vote,ashamed,9
vote,lame,10
vote,duck,7
vote,trumps,12
vote,donate,6
vote,back,41
vote,government,59
vote,40,7
vote,proof,6
vote,young,12
vote,mcconnell,105
vote,whip,7
vote,bills,16
vote,7t,15
vote,25,11
vote,reelection,6
vote,arm,6
vote,stay,6
vote,sense,16
vote,secure,28
vote,cr,9
vote,local,9
vote,especially,16
vote,tom,7
vote,cotton,20
vote,rubio,26
vote,hope,28
vote,cost,11
vote,early,8
vote,congressman,28
vote,result,33
vote,illegally,30
vote,three,39
vote,true,26
vote,best,30
vote,tweet,13
vote,admit,6
vote,require,8
vote,co,12
vote,child,15
vote,legislation,15
vote,legal,13
vote,protect,21
vote,white,22
vote,minority,7
vote,break,12
vote,steal,15
vote,dem,24
vote,votes,7
vote,returns,15
vote,america,89
vote,fighting,6
vote,recently,7
vote,play,14
vote,voters,7
vote,note,6
vote,washington,10
vote,game,6
vote,demand,13
vote,tired,6
vote,fight,20
vote,forward,11
vote,mitch,70
vote,part,23
vote,catch,6
vote,trillion,88
vote,someone,6
vote,elon,9
vote,rep,45
vote,matt,7
vote,gaetz,6
vote,leader,29
vote,contact,10
vote,4000,9
vote,shut,13
vote,air,6
vote,twitter,10
vote,fuck,19
vote,problem,32
vote,traitor,47
vote,credit,7
vote,claim,12
vote,lawyer,6
vote,idea,7
vote,moron,14
vote,disgrace,14
vote,cut,11
vote,speak,12
vote,next,68
vote,panel,14
vote,move,25
vote,ball,6
vote,outrageous,15
vote,independent,36
vote,boozman,7
vote,capito,7
vote,collins,10
vote,cornyn,8
vote,graham,17
vote,grassley,9
vote,hyde,6
vote,smith,6
vote,moran,6
vote,murkowski,7
vote,portman,7
vote,tuberville,7
vote,confidence,10
vote,rnc,10
vote,chair,8
vote,ronna,16
vote,mcdaniel,14
vote,target,12
vote,actually,25
vote,charge,7
vote,criminal,58
vote,politics,14
vote,tuesday,16
vote,congressional,8
vote,sign,22
vote,marriage,9
vote,pick,7
vote,illegal,27
vote,immigrant,6
vote,good,45
vote,hand,15
vote,walk,6
vote,reform,12
vote,plus,11
vote,ok,8
vote,person,23
vote,number,21
vote,priority,29
vote,lot,16
vote,possible,11
vote,small,10
vote,effort,10
vote,great,26
vote,corruption,11
vote,threatens,14
vote,refuse,10
vote,answer,8
vote,jim,7
vote,2022,9
vote,drug,8
vote,seem,16
vote,hat,6
vote,bitch,10
vote,crazy,9
vote,funding,18
vote,rule,8
vote,lawsuit,7
vote,several,6
vote,close,13
vote,fraud,32
vote,act,24
vote,bring,26
vote,defeat,9
vote,control,27
vote,raise,27
vote,insane,14
vote,package,15
vote,administration,10
vote,bullshit,16
vote,fake,13
vote,florida,15
vote,national,10
vote,worth,6
vote,100,16
vote,immigration,15
vote,yeah,9
vote,illegals,25
vote,truth,10
vote,50,15
vote,friend,8
vote,politician,28
vote,important,8
vote,poll,7
vote,allow,18
vote,place,12
vote,monstrosity,13
vote,period,12
vote,anybody,9
vote,ahead,8
vote,remember,37
vote,oppose,12
vote,jan,13
vote,god,10
vote,complain,8
vote,present,7
vote,voice,13
vote,defend,9
vote,representative,20
vote,together,16
vote,medicare,8
vote,interest,13
vote,wtf,8
vote,3rd,16
vote,finally,7
vote,fact,26
vote,sit,6
vote,fire,10
vote,threat,23
vote,chance,18
vote,2023,8
vote,libertarian,8
vote,boebert,6
vote,joke,10
vote,maybe,10
vote,leverage,7
vote,join,12
vote,arkansas,8
vote,throw,6
vote,christmas,12
vote,presidential,10
vote,electoral,11
vote,choose,6
vote,wonder,12
vote,rino,49
vote,nation,12
vote,today,32
vote,schumer,12
vote,half,13
vote,deserve,8
vote,force,12
vote,trail,8
vote,michelle,7
vote,obama,10
vote,georgia,26
vote,issue,19
vote,blue,47
vote,man,20
vote,sad,11
vote,hey,14
vote,communist,6
vote,ignore,8
vote,swamp,16
vote,instead,10
vote,whole,10
vote,wait,17
vote,fill,12
vote,set,19
vote,week,14
vote,audit,6
vote,information,13
vote,battle,7
vote,anymore,13
vote,message,7
vote,less,6
vote,choice,20
vote,leadership,15
vote,solution,8
vote,already,17
vote,united,7
vote,states,8
vote,garbage,6
vote,propose,7
vote,13,6
vote,reject,7
vote,maga,18
vote,supporter,9
vote,hit,6
vote,last,35
vote,rest,8
vote,ticket,6
vote,poor,11
vote,alien,6
vote,kill,18
vote,others,8
vote,santos,8
vote,york,7
vote,job,19
vote,asshole,6
vote,old,19
vote,word,10
vote,piece,7
vote,surprise,6
vote,smart,7
vote,drew,11
vote,ferguson,16
vote,west,10
vote,concern,7
vote,troup,7
vote,longer,14
vote,quit,9
vote,cycle,6
vote,rhino,7
vote,across,6
vote,turn,11
vote,area,9
vote,thread,6
vote,retire,12
vote,self,14
vote,7trillion,6
vote,massive,17
vote,attempt,8
vote,rid,6
vote,promise,13
vote,dangerous,10
vote,precedent,22
vote,free,14
vote,benefit,8
vote,reduction,7
vote,average,6
vote,expect,11
vote,zero,12
vote,individual,6
vote,donor,8
vote,fat,6
vote,board,7
vote,feel,6
vote,register,17
vote,lawmaker,8
vote,top,16
vote,repubs,10
vote,cruz,8
vote,blunt,8
vote,medium,6
vote,hell,15
vote,extend,7
vote,dc,8
vote,thousand,7
vote,constituent,10
vote,blame,21
vote,wave,6
vote,better,6
vote,crisis,14
vote,nobody,7
vote,things,7
vote,wife,7
vote,establishment,13
vote,common,13
vote,deny,10
vote,learn,7
vote,trans,7
vote,group,15
vote,lgbtq,12
vote,sick,17
vote,quite,7
vote,friends,7
vote,model,6
vote,story,8
vote,desantis,9
vote,bipartisan,8
vote,weak,8
vote,love,18
vote,course,8
vote,current,9
vote,share,9
vote,none,8
vote,sen,14
vote,road,7
vote,remove,9
vote,healthcare,10
vote,price,8
vote,machine,7
vote,private,15
vote,filings,10
vote,setting,10
vote,refuge,6
vote,trust,10
vote,campaign,6
vote,racist,8
vote,different,7
vote,session,9
vote,explain,8
vote,die,7
vote,pos,6
vote,dime,6
vote,irresponsible,6
vote,door,16
vote,divide,6
vote,impeach,7
vote,distract,6
vote,nazis,34
vote,miss,6
vote,rather,15
vote,check,10
vote,happy,7
vote,sell,11
vote,police,7
vote,men,6
vote,az,8
vote,bloat,6
vote,kick,8
vote,prosecute,35
vote,constitution,11
vote,prove,12
vote,representation,7
vote,around,9
vote,upset,6
vote,probably,6
vote,glad,6
vote,exactly,15
vote,wish,10
vote,minute,7
vote,lost,7
vote,reading,6
vote,45,7
vote,straight,6
vote,scum,9
vote,create,6
vote,ppl,6
vote,five,6
vote,cannot,10
vote,afford,6
vote,society,6
vote,freedom,12
vote,east,6
vote,fascist,13
vote,nationalist,33
vote,autocrats,31
vote,terrorists,31
vote,cult,25
vote,lovers,30
vote,fair,10
vote,violence,7
vote,betrayal,8
vote,opposition,9
vote,approve,7
vote,general,10
vote,sorry,6
vote,consequence,6
vote,pretty,9
vote,base,9
vote,fiscal,8
vote,motion,8
vote,cave,6
vote,mostly,6
vote,happens,12
vote,dummycrats,12
vote,demoncrats,12
vote,popular,6
vote,night,6
vote,simple,9
vote,later,6
vote,receive,6
vote,senior,9
vote,percent,7
vote,incumbent,6
vote,pocket,6
vote,urge,9
vote,scott,8
vote,218,17
vote,song,6
vote,ass,6
vote,liberals,6
vote,sc,8
vote,2021,8
vote,earn,7
vote,begin,6
vote,shutdown,6
dems,term,7
dems,fine,7
dems,stop,21
dems,leave,6
dems,feel,7
dems,year,15
dems,control,19
dems,amp,73
dems,republicans,200
dems,fight,16
dems,let,22
dems,see,20
dems,irs,13
dems,trump,62
dems,tax,110
dems,return,20
dems,blame,11
dems,something,8
dems,show,12
dems,another,11
dems,release,17
dems,pay,17
dems,audit,12
dems,ask,11
dems,democrat,55
dems,president,13
dems,do,15
dems,shit,11
dems,would,26
dems,try,12
dems,month,6
dems,need,26
dems,cut,7
dems,support,13
dems,billion,7
dems,taxpayer,7
dems,money,39
dems,go,85
dems,war,15
dems,inflation,16
dems,still,13
dems,sign,8
dems,ever,7
dems,win,18
dems,end,7
dems,full,7
dems,democratic,10
dems,congress,27
dems,far,8
dems,voter,6
dems,many,16
dems,us,19
dems,think,20
dems,office,8
dems,also,12
dems,run,26
dems,every,16
dems,allow,12
dems,use,13
dems,constitution,8
dems,tell,14
dems,party,36
dems,everyone,8
dems,write,6
dems,lose,12
dems,make,30
dems,give,22
dems,everything,10
dems,time,20
dems,hold,10
dems,primary,8
dems,pass,8
dems,bring,69
dems,back,13
dems,hell,10
dems,biden,28
dems,americans,7
dems,illegals,6
dems,lindsey,58
dems,graham,61
dems,threaten,61
dems,much,20
dems,help,22
dems,corrupt,18
dems,chance,6
dems,force,9
dems,border,14
dems,ukraine,35
dems,american,21
dems,senate,28
dems,play,9
dems,hide,7
dems,country,22
dems,class,10
dems,spend,16
dems,000,6
dems,dem,12
dems,continue,10
dems,conservative,8
dems,one,27
dems,people,44
dems,lie,20
dems,medium,7
dems,government,11
dems,news,6
dems,big,12
dems,believe,6
dems,america,25
dems,always,11
dems,way,12
dems,good,9
dems,come,12
dems,must,8
dems,even,17
dems,never,20
dems,election,21
dems,two,7
dems,call,13
dems,talk,8
dems,well,13
dems,could,7
dems,via,13
dems,pelosi,11
dems,page,10
dems,read,24
dems,wonder,7
dems,progressive,14
dems,know,19
dems,care,14
dems,kill,7
dems,scam,7
dems,ballot,8
dems,day,7
dems,blitzer,11
dems,new,21
dems,yorker,6
dems,problem,9
dems,quote,10
dems,strategist,12
dems,sarah,11
dems,longwell,11
dems,extreme,48
dems,policy,17
dems,level,12
dems,insane,13
dems,asylum,13
dems,midterm,7
dems,zelensky,7
dems,right,16
dems,pas,11
dems,trillion,15
dems,include,6
dems,public,9
dems,really,7
dems,guy,6
dems,santos,6
dems,love,9
dems,repubs,8
dems,turn,8
dems,maga,7
dems,rino,6
dems,2024,6
dems,change,6
dems,face,6
dems,middle,8
dems,mean,8
dems,york,6
dems,lol,7
dems,fail,8
dems,properly,8
dems,presidency,7
dems,side,6
dems,dollar,7
dems,work,12
dems,politician,7
dems,fact,7
dems,fund,11
dems,cause,9
dems,long,10
dems,victory,6
dems,game,6
dems,power,16
dems,anti,7
dems,citizen,6
dems,next,6
dems,plan,9
dems,mcconnell,19
dems,high,7
dems,crime,9
dems,put,9
dems,leader,6
dems,truth,6
dems,mitch,14
dems,less,10
dems,push,6
dems,military,7
dems,communist,13
dems,ban,9
dems,destroy,12
dems,desantis,6
dems,twitter,10
dems,great,12
dems,last,6
dems,returns,6
dems,fuck,6
dems,without,8
dems,almost,6
dems,six,6
dems,independent,6
dems,mess,7
dems,hate,8
dems,evil,9
dems,xx,6
term,short,8
term,corrupt,6
term,republicans,36
term,long,9
term,mid,10
term,election,16
term,us,7
term,know,12
term,people,13
term,pay,7
term,tax,16
term,year,15
term,even,9
term,party,13
term,ronna,6
term,mcdaniel,6
term,national,7
term,committee,6
term,another,13
term,amp,22
term,way,6
term,go,8
term,deep,7
term,trump,15
term,also,9
term,come,9
term,last,6
term,control,6
term,limit,14
term,need,12
term,biden,14
term,would,6
term,see,7
term,democrat,14
term,ever,6
term,two,13
term,florida,8
term,voter,7
term,love,6
term,one,12
term,rep,6
term,border,8
term,mcconnell,7
term,leave,6
term,movement,6
term,believe,7
term,president,9
term,complete,6
term,2024,6
term,real,6
term,make,7
term,ukraine,8
term,money,14
term,mitch,6
term,seek,7
term,senate,7
term,put,6
term,use,8
term,right,6
term,chair,6
january,republicans,133
january,probe,46
january,reveals,44
january,security,70
january,missteps,44
january,finds,44
january,sergeant,47
january,arms,48
january,succumbed,44
january,democrat,64
january,political,47
january,pressures,44
january,pelosi,20
january,office,11
january,congress,17
january,speaker,13
january,email,6
january,6th,54
january,control,9
january,start,8
january,nancy,6
january,hearing,11
january,amp,14
january,release,31
january,tax,18
january,return,13
january,cover,6
january,attempt,6
january,2021,12
january,mcconnell,6
january,push,6
january,could,9
january,next,6
january,year,10
january,riot,7
january,people,13
january,trump,39
january,fbi,8
january,set,10
january,2023,10
january,biden,17
january,report,35
january,failure,14
january,capitol,21
january,via,12
january,issue,6
january,leave,7
january,us,8
january,lead,6
january,leadership,7
january,find,6
january,come,8
january,well,6
january,investigation,7
january,would,14
january,majority,9
january,committee,29
january,go,15
january,member,6
january,help,7
january,never,9
january,must,7
january,let,8
january,president,23
january,party,15
january,gutfeld,6
january,therapy,6
january,crime,8
january,know,14
january,tell,8
january,country,7
january,stop,8
january,time,7
january,fake,6
january,prosecution,6
january,show,7
january,senate,11
january,power,6
january,american,8
january,read,6
january,also,7
january,3rd,11
january,kevin,7
january,mccarthy,16
january,new,9
january,demand,6
january,try,8
january,make,14
january,need,8
january,work,6
january,back,6
january,end,6
january,happen,9
january,criminal,10
january,doj,7
january,justice,8
january,america,6
january,leader,7
january,give,7
january,see,11
january,election,6
january,democratic,6
january,already,6
january,ginni,6
january,thomas,6
process,money,10
process,democrat,25
process,law,7
process,people,9
process,amp,15
process,congress,6
process,use,10
process,election,15
process,political,8
process,republicans,29
process,try,13
process,make,7
process,senate,23
process,need,16
process,demand,11
process,read,13
process,word,24
process,floor,11
process,delay,12
process,ruin,22
process,mitch,13
process,christmas,14
process,way,13
process,america,11
process,border,18
process,go,6
process,party,7
process,time,6
process,trump,6
unacceptable,republicans,7
short,co,7
short,democrat,9
short,republicans,12
short,time,7
short,amp,7
follow,trump,28
follow,law,26
follow,pay,14
follow,tax,20
follow,give,10
follow,democrat,48
follow,people,13
follow,feed,7
follow,party,21
follow,republicans,47
follow,president,9
follow,country,6
follow,still,7
follow,2016,6
follow,mcconnell,6
follow,amp,14
follow,person,9
follow,release,7
follow,would,12
follow,government,9
follow,one,13
follow,call,19
follow,see,16
follow,election,7
follow,resign,11
follow,federal,7
follow,support,9
follow,tweet,12
follow,never,8
follow,time,11
follow,lose,8
follow,santos,9
follow,nyt,8
follow,report,16
follow,year,11
follow,biden,7
follow,county,7
follow,spend,8
follow,show,12
follow,block,6
follow,every,11
follow,manchin,6
follow,lead,8
follow,switch,6
follow,believe,7
follow,know,9
follow,congress,7
follow,money,14
follow,love,6
follow,think,6
follow,750,6
follow,audit,9
follow,return,6
follow,new,7
follow,make,9
follow,go,6
follow,share,7
follow,ifbap,7
follow,via,6
follow,ballot,7
follow,maricopa,6
follow,admit,7
follow,two,6
follow,mormons,6
debate,presidential,6
debate,read,8
debate,democrat,11
debate,co,6
debate,day,6
debate,republicans,7
debate,time,6
willfully,amp,16
willfully,believe,8
fine,trump,7
fine,tax,12
fine,return,6
fine,republicans,13
fine,show,9
fine,one,7
fine,party,6
fine,democrat,18
fine,every,8
fine,would,6
fine,go,7
fine,communist,9
fine,ban,7
trump,pay,301
trump,tax,1358
trump,speaker,20
trump,nancy,17
trump,pelosi,67
trump,democrat,485
trump,announce,9
trump,recommendation,9
trump,new,77
trump,law,238
trump,committee,146
trump,report,178
trump,show,107
trump,legislative,7
trump,step,10
trump,must,34
trump,piss,6
trump,release,403
trump,president,416
trump,see,180
trump,folk,11
trump,hate,40
trump,else,39
trump,care,65
trump,great,56
trump,wow,14
trump,give,75
trump,try,105
trump,attention,6
trump,away,43
trump,fbi,80
trump,bidens,8
trump,laptop,12
trump,collusion,8
trump,run,100
trump,republicans,759
trump,wanted,9
trump,win,62
trump,arizona,6
trump,lake,22
trump,election,145
trump,basically,9
trump,2020,130
trump,would,162
trump,never,78
trump,2024,104
trump,might,23
trump,first,56
trump,time,112
trump,life,19
trump,good,59
trump,rest,14
trump,front,11
trump,ukraine,88
trump,return,473
trump,idiots,6
trump,set,26
trump,precedent,30
trump,come,75
trump,think,118
trump,look,75
trump,oh,56
trump,go,192
trump,record,45
trump,day,54
trump,donald,353
trump,still,56
trump,office,93
trump,cheat,36
trump,make,202
trump,ever,38
trump,since,53
trump,zelensky,31
trump,reason,32
trump,voter,38
trump,base,28
trump,believe,39
trump,party,414
trump,kari,15
trump,mike,13
trump,lindell,8
trump,steve,12
trump,bannon,12
trump,etc,18
trump,leadership,8
trump,support,99
trump,warn,42
trump,may,66
trump,back,97
trump,haunt,22
trump,view,8
trump,war,36
trump,russia,38
trump,invade,8
trump,fault,29
trump,lose,73
trump,mention,6
trump,mnuchin,146
trump,lied,30
trump,congress,215
trump,broke,12
trump,protect,164
trump,taxes,39
trump,says,13
trump,top,169
trump,gun,8
trump,amendment,9
trump,everything,55
trump,lie,289
trump,net,8
trump,worth,13
trump,decline,14
trump,please,16
trump,check,16
trump,control,70
trump,irs,266
trump,already,35
trump,elected,12
trump,prove,32
trump,equally,9
trump,criminal,153
trump,due,12
trump,hide,34
trump,complain,9
trump,congressional,18
trump,focus,16
trump,always,64
trump,week,12
trump,investigate,27
trump,something,36
trump,every,93
trump,month,21
trump,hater,8
trump,lawyer,27
trump,corrupt,84
trump,case,23
trump,let,69
trump,long,33
trump,concede,6
trump,3rd,7
trump,district,12
trump,race,13
trump,completely,9
trump,do,52
trump,really,32
trump,whole,22
trump,host,6
trump,gala,7
trump,homosexual,6
trump,mar,13
trump,lago,11
trump,biden,214
trump,sign,18
trump,sex,8
trump,marriage,8
trump,lifesite,6
trump,big,49
trump,mad,14
trump,nobody,10
trump,talk,51
trump,fact,49
trump,code,10
trump,possible,15
trump,upset,14
trump,maybe,13
trump,750,26
trump,2016,67
trump,2017,21
trump,less,14
trump,1st,8
trump,reveal,79
trump,income,142
trump,audit,227
trump,government,57
trump,official,9
trump,accord,16
trump,voted,11
trump,bunch,20
trump,obama,39
trump,much,78
trump,damage,13
trump,freedom,16
trump,could,80
trump,elect,30
trump,throw,14
trump,communist,22
trump,plan,31
trump,year,199
trump,patriot,8
trump,administration,16
trump,supporter,50
trump,provide,19
trump,illegal,15
trump,border,69
trump,accuse,17
trump,testify,10
trump,repeatedly,12
trump,court,65
trump,american,75
trump,people,150
trump,purpose,9
trump,soon,13
trump,medium,42
trump,scam,7
trump,one,187
trump,goal,7
trump,stop,89
trump,cannot,13
trump,beat,12
trump,desantis,100
trump,worry,17
trump,know,171
trump,blame,27
trump,allow,41
trump,whatever,12
trump,course,13
trump,country,69
trump,invasion,10
trump,fight,49
trump,hard,29
trump,public,119
trump,politician,42
trump,willing,10
trump,wealth,11
trump,often,22
trump,paltry,19
trump,newly,22
trump,document,26
trump,via,242
trump,favor,8
trump,maga,95
trump,break,155
trump,remember,35
trump,donate,7
trump,presidential,52
trump,salary,6
trump,history,22
trump,write,33
trump,battle,15
trump,conservatives,9
trump,third,7
trump,represent,7
trump,happen,47
trump,everyone,23
trump,america,89
trump,work,67
trump,40,12
trump,hour,6
trump,love,53
trump,man,38
trump,incite,6
trump,kill,13
trump,avoid,14
trump,pres,15
trump,alone,8
trump,save,17
trump,000,21
trump,challenge,6
trump,wall,17
trump,end,33
trump,effort,13
trump,hope,35
trump,real,37
trump,sending,23
trump,piles,22
trump,cash,28
trump,pet,22
trump,anti,40
trump,project,28
trump,graham,7
trump,2015,25
trump,tell,66
trump,hell,18
trump,destroy,37
trump,deserve,15
trump,hey,10
trump,past,15
trump,need,96
trump,swamp,17
trump,find,79
trump,action,18
trump,rnc,6
trump,leave,38
trump,sure,36
trump,twitter,36
trump,businessman,9
trump,loss,60
trump,yes,24
trump,pa,6
trump,right,100
trump,hit,7
trump,ron,20
trump,far,28
trump,issue,13
trump,yet,28
trump,someone,16
trump,wrong,29
trump,jan,84
trump,head,37
trump,burger,8
trump,policy,34
trump,director,9
trump,riot,13
trump,dollar,41
trump,many,73
trump,business,32
trump,6th,26
trump,shameful,6
trump,another,42
trump,gov,7
trump,hold,35
trump,primary,28
trump,news,50
trump,campaign,25
trump,liar,19
trump,story,26
trump,russian,13
trump,job,41
trump,increase,10
trump,actually,23
trump,money,87
trump,crap,13
trump,start,43
trump,bush,8
trump,jr,42
trump,clinton,27
trump,post,31
trump,double,7
trump,capitalism,6
trump,appoint,24
trump,senate,100
trump,confirm,6
trump,able,19
trump,concern,17
trump,arm,10
trump,national,28
trump,security,29
trump,capitol,33
trump,police,8
trump,offer,27
trump,guard,12
trump,jail,15
trump,idiot,12
trump,understand,16
trump,problem,26
trump,trust,31
trump,defense,11
trump,attorney,6
trump,rhetoric,6
trump,video,13
trump,evidence,26
trump,violence,14
trump,family,22
trump,turn,53
trump,world,39
trump,nation,30
trump,without,27
trump,fuck,32
trump,suck,6
trump,trillion,22
trump,distract,7
trump,yeah,12
trump,refuse,31
trump,lead,41
trump,also,42
trump,2022,14
trump,fascist,33
trump,breaking,17
trump,19,8
trump,states,18
trump,file,12
trump,request,13
trump,supreme,47
trump,era,16
trump,panel,35
trump,referral,21
trump,clearly,12
trump,unconstitutional,6
trump,amp,287
trump,partisan,12
trump,true,13
trump,chair,21
trump,risk,44
trump,prosecution,44
trump,mr,18
trump,power,45
trump,wait,18
trump,stand,25
trump,god,21
trump,wake,10
trump,realize,18
trump,democracy,57
trump,way,58
trump,along,42
trump,truth,44
trump,steal,20
trump,remove,13
trump,cost,23
trump,taxpayer,29
trump,illegally,10
trump,use,61
trump,immediately,6
trump,mean,25
trump,justice,24
trump,exactly,18
trump,americans,49
trump,card,7
trump,perfect,8
trump,next,45
trump,waste,19
trump,witch,14
trump,hunt,12
trump,democratic,29
trump,senator,19
trump,ask,52
trump,department,8
trump,charge,44
trump,former,89
trump,despite,32
trump,conservative,23
trump,cry,11
trump,paid,11
trump,require,14
trump,representatives,6
trump,obvious,6
trump,liz,6
trump,shit,24
trump,total,16
trump,event,14
trump,guy,30
trump,corruption,32
trump,launder,6
trump,dc,10
trump,fund,17
trump,treat,9
trump,political,92
trump,gain,21
trump,economy,8
trump,person,21
trump,best,15
trump,personal,11
trump,early,191
trump,backer,187
trump,message,182
trump,dump,196
trump,average,7
trump,16,13
trump,nazis,48
trump,tit,18
trump,tat,18
trump,young,6
trump,woman,9
trump,several,12
trump,loser,29
trump,kevin,23
trump,mccarthy,35
trump,marjorie,21
trump,taylor,21
trump,greene,24
trump,slam,26
trump,zelenskyy,30
trump,welfare,30
trump,queen,27
trump,amid,23
trump,us,81
trump,visit,27
trump,leaves,8
trump,entire,23
trump,mcconnell,43
trump,flip,7
trump,enough,17
trump,impeachment,16
trump,trial,9
trump,ok,14
trump,racist,13
trump,call,91
trump,outrage,9
trump,hypocrisy,7
trump,side,16
trump,agree,12
trump,meanwhile,7
trump,continue,30
trump,liberal,16
trump,name,23
trump,pathetic,7
trump,wonder,18
trump,kind,10
trump,arrest,8
trump,propaganda,7
trump,child,18
trump,gas,11
trump,ppl,9
trump,anymore,8
trump,fraud,46
trump,hurt,8
trump,florida,8
trump,judge,8
trump,bid,12
trump,block,13
trump,ag,6
trump,obtain,32
trump,apparently,10
trump,three,10
trump,letter,7
trump,wh,11
trump,cheney,15
trump,cover,28
trump,appear,8
trump,scream,11
trump,cut,22
trump,funding,6
trump,david,8
trump,joe,29
trump,hunter,32
trump,dealing,10
trump,china,9
trump,southern,13
trump,hill,11
trump,six,22
trump,white,30
trump,hear,18
trump,live,24
trump,dumb,18
trump,ass,10
trump,wife,6
trump,melania,6
trump,speech,10
trump,romney,9
trump,convince,6
trump,stupid,17
trump,citizen,21
trump,puppet,7
trump,afraid,16
trump,returns,104
trump,nazi,6
trump,notice,10
trump,schumer,17
trump,attempt,23
trump,coup,17
trump,failure,6
trump,mostly,8
trump,cause,14
trump,begin,30
trump,crisis,11
trump,years,23
trump,ago,31
trump,help,83
trump,mess,7
trump,fix,12
trump,traitor,28
trump,others,16
trump,gift,12
trump,probably,11
trump,expect,9
trump,defeat,19
trump,crazy,9
trump,blind,8
trump,include,23
trump,involve,9
trump,sick,11
trump,tire,8
trump,word,10
trump,gonna,11
trump,nominee,30
trump,suggests,9
trump,resemble,8
trump,wealthy,24
trump,cheats,8
trump,ticket,9
trump,accountability,8
trump,everybody,9
trump,ways,33
trump,means,35
trump,rinos,16
trump,literally,6
trump,tom,11
trump,marino,19
trump,november,6
trump,deeply,10
trump,bullshit,15
trump,fuel,12
trump,behind,6
trump,face,20
trump,hannity,7
trump,lying,21
trump,claim,28
trump,second,7
trump,media,10
trump,spread,9
trump,lies,12
trump,tuesday,27
trump,information,38
trump,fail,75
trump,system,15
trump,low,8
trump,populist,6
trump,bless,10
trump,elon,26
trump,pass,24
trump,especially,16
trump,hand,14
trump,poll,12
trump,enrich,6
trump,buddies,6
trump,accountable,9
trump,bring,27
trump,disgust,6
trump,feel,13
trump,usual,6
trump,covid,17
trump,number,10
trump,read,36
trump,politics,16
trump,info,9
trump,djt,6
trump,800,6
trump,page,11
trump,investigator,8
trump,wednesday,6
trump,conclude,9
trump,criminally,7
trump,plot,13
trump,overturn,15
trump,small,10
trump,class,6
trump,fake,23
trump,representative,6
trump,expose,22
trump,trumps,20
trump,huge,26
trump,deduction,6
trump,con,6
trump,figure,9
trump,deal,14
trump,statement,7
trump,crime,55
trump,ethic,7
trump,obsess,15
trump,play,15
trump,foreign,14
trump,prosecute,88
trump,doj,29
trump,bottom,6
trump,spark,13
trump,donation,12
trump,agenda,16
trump,ban,12
trump,free,21
trump,raise,21
trump,put,40
trump,rino,19
trump,mitch,26
trump,leader,30
trump,decade,11
trump,2023,7
trump,decide,16
trump,social,14
trump,friend,9
trump,evil,11
trump,billion,29
trump,afghanistan,6
trump,even,52
trump,four,15
trump,except,6
trump,correct,8
trump,none,6
trump,late,7
trump,answer,10
trump,politico,6
trump,unlike,10
trump,comment,8
trump,however,6
trump,fellow,6
trump,lawmaker,8
trump,paul,8
trump,rep,29
trump,treasury,16
trump,secretary,11
trump,dec,7
trump,2018,15
trump,act,35
trump,today,21
trump,united,14
trump,broken,9
trump,result,20
trump,home,10
trump,prison,14
trump,zero,11
trump,fox,7
trump,celebrating,14
trump,seek,8
trump,revenge,10
trump,matter,38
trump,military,11
trump,consequence,7
trump,indict,15
trump,knew,11
trump,pro,12
trump,five,9
trump,learn,20
trump,owe,15
trump,potus,21
trump,york,14
trump,times,15
trump,account,10
trump,special,12
trump,counsel,6
trump,establishment,29
trump,die,7
trump,commit,11
trump,treason,11
trump,thanks,13
trump,predict,9
trump,member,24
trump,engage,6
trump,insurrection,35
trump,introduce,9
trump,ex,15
trump,hillary,23
trump,instead,16
trump,justices,9
trump,somehow,9
trump,miss,12
trump,majority,16
trump,pas,10
trump,admin,11
trump,asks,6
trump,scotus,19
trump,deny,18
trump,place,14
trump,constitution,13
trump,truly,6
trump,push,19
trump,musk,18
trump,putin,89
trump,wish,7
trump,lay,6
trump,tried,6
trump,promise,20
trump,lot,23
trump,stuff,7
trump,least,8
trump,kid,8
trump,stooge,6
trump,directly,8
trump,presidency,48
trump,governor,12
trump,strong,14
trump,old,19
trump,key,8
trump,chance,20
trump,hatred,6
trump,releasing,28
trump,threaten,15
trump,50,7
trump,point,39
trump,lack,10
trump,guess,19
trump,multi,6
trump,billionaire,36
trump,beyond,6
trump,electoral,11
trump,count,15
trump,reform,8
trump,pence,18
trump,convict,8
trump,anybody,8
trump,surprise,16
trump,self,10
trump,behavior,7
trump,coward,7
trump,proof,9
trump,forget,23
trump,part,20
trump,happy,11
trump,among,8
trump,two,39
trump,millionaire,8
trump,mark,7
trump,criticize,6
trump,endorse,12
trump,move,24
trump,around,17
trump,spend,25
trump,share,13
trump,disclosure,22
trump,dangerous,13
trump,weapon,6
trump,20,9
trump,gt,26
trump,perhaps,6
trump,last,37
trump,well,57
trump,order,22
trump,non,10
trump,high,23
